,MVSA_GPR_greedy,Greedy Acquisition,Random Sampling
0,212.33757162094116,3.2326364517211914,0.8690164089202881
0,,,
0,213.85622143745422,3.1640305519104004,0.8663654327392578
0,,,
0,211.93813037872314,3.2255513668060303,0.8641626834869385
0,,,
0,213.59474682807922,3.1525111198425293,0.8649208545684814
0,,,
0,215.76387858390808,3.142953872680664,0.8679816722869873
0,,,
0,215.0018653869629,3.1021242141723633,0.8659367561340332
0,,,
0,212.22669458389282,3.0955617427825928,0.8677475452423096
0,,,
0,214.24162125587463,3.1837565898895264,0.8650853633880615
0,,,
0,218.40025448799133,3.0923335552215576,0.860278844833374
0,,,
0,213.78274655342102,3.1104564666748047,0.8635039329528809
0,,,
