activity_743266
,counts,basic,high,low
0.05,16705,0.0010171746652384377,0.000955409724826927,0.0009257012975420377
0.1,33411,0.0010171746652384377,0.001075643591767691,0.0009226837125854104
0.15,50117,0.0010171746652384377,0.0012188438911876986,0.001094054538430418
0.2,66823,0.0010171746652384377,0.001099422985659912,0.0010118215449642866
0.25,83529,0.0010171746652384377,0.0010555498523745562,0.0009713003697756214
0.3,100235,0.0010171746652384377,0.001006117024340958,0.0010578502013259897
0.35,116941,0.0010171746652384377,0.001085408571748196,0.0009934334554852248
0.4,133647,0.0010171746652384377,0.001006908043657587,0.0010168365522658352
0.45,150353,0.0010171746652384377,0.001121140575567261,0.001122688966661123
0.5,167059,0.0010171746652384377,0.0010839171494183416,0.000943880291389162
0.55,183765,0.0010171746652384377,0.0010017638234393993,0.0009451527741859452
0.6,200471,0.0010171746652384377,0.00101304014424998,0.0010039986819315742
0.65,217177,0.0010171746652384377,0.0008579717885994791,0.0010767935244930503
0.7,233883,0.0010171746652384377,0.0008957757010736314,0.0009600202757621213
0.75,250589,0.0010171746652384377,0.0010867246983599652,0.0010823409546955114
0.8,267295,0.0010171746652384377,0.0009848225830966888,0.0009518122633348269
0.85,284001,0.0010171746652384377,0.0009740438884620466,0.000983690004169499
0.9,300707,0.0010171746652384377,0.0009706962256728988,0.0009771153360097371
0.95,317413,0.0010171746652384377,0.0010807355220500612,0.001017523410699047

activity_504847
,counts,basic,high,low
0.05,16028,0.17356478678234522,0.158916991575903,0.17597266909368298
0.1,32056,0.17356478678234522,0.16670726687639253,0.16485565340466926
0.15,48085,0.17356478678234522,0.1595362834376578,0.14905659628563883
0.2,64113,0.17356478678234522,0.1671068295590041,0.17291034009347683
0.25,80142,0.17356478678234522,0.1715570890716048,0.1531727091224966
0.3,96170,0.17356478678234522,0.16513725000887797,0.16986109763421786
0.35,112199,0.17356478678234522,0.1619888255865664,0.1662855301008689
0.4,128227,0.17356478678234522,0.1735746381864336,0.1545617309564533
0.45,144256,0.17356478678234522,0.17209525434251804,0.153255224016961
0.5,160284,0.17356478678234522,0.16789103942494846,0.16226789063876107
0.55,176312,0.17356478678234522,0.16517999693850927,0.15110499433985727
0.6,192341,0.17356478678234522,0.1736419243707693,0.14811081911591384
0.65,208369,0.17356478678234522,0.16561569427547254,0.15565496285470726
0.7,224398,0.17356478678234522,0.13958821017601428,0.14833073181512466
0.75,240426,0.17356478678234522,0.14171501767782654,0.1431413201300086
0.8,256455,0.17356478678234522,0.13441226934090283,0.14134027548735917
0.85,272483,0.17356478678234522,0.13090178174086362,0.13471340125583875
0.9,288512,0.17356478678234522,0.13014821627942458,0.1264060107480353
0.95,304540,0.17356478678234522,0.10423873397476685,0.10614734475637554

activity_1487
,counts,basic,high,low
0.05,6089,0.0005963065918941417,0.001130305946325742,0.00039522680270623876
0.1,12178,0.0005963065918941417,0.0006456779963580673,0.0007367796808904042
0.15,18267,0.0005963065918941417,0.00034198698586917136,0.00030596660833455
0.2,24356,0.0005963065918941417,0.000667465494813346,0.0003190802995766785
0.25,30445,0.0005963065918941417,0.0003060306914665254,0.00021614611477358694
0.3,36534,0.0005963065918941417,0.00029607698001480384,0.00020426547992693863
0.35,42624,0.0005963065918941417,0.00024467824810374357,0.000255656397801355
0.4,48713,0.0005963065918941417,0.0006340777775807828,0.0002095499031948632
0.45,54802,0.0005963065918941417,0.00035902515336539684,0.00023953392682675456
0.5,60891,0.0005963065918941417,0.0003395395591097285,0.00032944646483643866
0.55,66980,0.0005963065918941417,0.0003297709772791997,0.00035945594029547875
0.6,73069,0.0005963065918941417,0.0003531378372020002,0.0007935644379616995
0.65,79158,0.0005963065918941417,0.000348807284643003,0.0006408901485470894
0.7,85248,0.0005963065918941417,0.0003126967669852812,0.0006153432079792475
0.75,91337,0.0005963065918941417,0.0002482672313857885,0.00029825105676510035
0.8,97426,0.0005963065918941417,0.00038046465670970377,0.00036788910309496864
0.85,103515,0.0005963065918941417,0.00024199185144001828,0.00046752907410786866
0.9,109604,0.0005963065918941417,0.0005263120137649561,0.00021813192226260422
0.95,115693,0.0005963065918941417,0.00045010799472892157,0.0006523687597396314

activity_504891
,counts,basic,high,low
0.05,15259,0.012114142139267767,0.010718265885135306,0.011224915595007778
0.1,30519,0.012114142139267767,0.011509813823072118,0.007922077032653956
0.15,45778,0.012114142139267767,0.025163132137030995,0.01080822140674994
0.2,61038,0.012114142139267767,0.008266088392688779,0.015285294415729199
0.25,76297,0.012114142139267767,0.009639427643234567,0.010667922948073701
0.3,91557,0.012114142139267767,0.0071813742779436775,0.015196243871826463
0.35,106816,0.012114142139267767,0.007099555348741016,0.019450308198936082
0.4,122076,0.012114142139267767,0.011866456595064797,0.021056896937178625
0.45,137335,0.012114142139267767,0.013663236525940524,0.013271170677032408
0.5,152595,0.012114142139267767,0.01213791648624943,0.01859777666229279
0.55,167855,0.012114142139267767,0.020109829763866008,0.04555034924837569
0.6,183114,0.012114142139267767,0.04553233014651808,0.03852617970265029
0.65,198374,0.012114142139267767,0.03131404918977775,0.06256204628652975
0.7,213633,0.012114142139267767,0.05564221817796651,0.1250633392449962
0.75,228893,0.012114142139267767,0.05563427711739134,0.1000990099009901
0.8,244152,0.012114142139267767,0.021821245724649583,0.2500622665006227
0.85,259412,0.012114142139267767,0.10006496459429612,0.1667377348210267
0.9,274671,0.012114142139267767,0.0715073425983233,0.25007885813421654
0.95,289931,0.012114142139267767,0.5000643086816721,0.25007125552230297

activity_1012
,counts,basic,high,low
0.05,7700,0.28459114312056494,0.26003981019504874,0.2446328774967012
