activity_743266
,counts,basic,high,low
0.05,16705,0.0010171746652384377,0.0008670248257201675,0.0010104501978658404
0.1,33411,0.0010171746652384377,0.0009429903939813287,0.0009806853972026397
0.15,50117,0.0010171746652384377,0.0008744319621392915,0.0009734575942511089
0.2,66823,0.0010171746652384377,0.0012563894076256929,0.0008934677979800232
0.25,83529,0.0010171746652384377,0.001096104170462409,0.0008635399688662196
0.3,100235,0.0010171746652384377,0.0010446586797004252,0.001037740194293216
0.35,116941,0.0010171746652384377,0.001055537532447469,0.0010576848377329832
0.4,133647,0.0010171746652384377,0.0009847137374988744,0.0010046137363347203
0.45,150353,0.0010171746652384377,0.0009691161481497218,0.000966313626776079
0.5,167059,0.0010171746652384377,0.0009393849640814424,0.0010932964436013676
0.55,183765,0.0010171746652384377,0.0010172669105891915,0.0009838980997210148
0.6,200471,0.0010171746652384377,0.0009804550537850848,0.0011905351487167498
0.65,217177,0.0010171746652384377,0.0011284498353836049,0.001019335473744565
0.7,233883,0.0010171746652384377,0.0009714477301415655,0.0010498078228580489
0.75,250589,0.0010171746652384377,0.0010827806928209224,0.0009877664171281005
0.8,267295,0.0010171746652384377,0.0009076160118623908,0.000937873808113252
0.85,284001,0.0010171746652384377,0.0009986401248464935,0.0011907038959226741
0.9,300707,0.0010171746652384377,0.0011020864164761903,0.0010257631675829717
0.95,317413,0.0010171746652384377,0.0010480512857898635,0.001107319267269608

activity_504847
,counts,basic,high,low
0.05,16028,0.17356478678234522,0.15508965332039912,0.16237251208817538
0.1,32056,0.17356478678234522,0.16848584998638255,0.1598436720300107
0.15,48085,0.17356478678234522,0.1669699637903666,0.15439653239006634
0.2,64113,0.17356478678234522,0.16891133483852278,0.15825232270605438
0.25,80142,0.17356478678234522,0.16129800711093917,0.17321386984646495
0.3,96170,0.17356478678234522,0.15846493676437723,0.1609815147672834
0.35,112199,0.17356478678234522,0.15380999653005806,0.1721988767319875
0.4,128227,0.17356478678234522,0.16375536371453325,0.1672346934757391
0.45,144256,0.17356478678234522,0.1698375505080588,0.16125374675330506
0.5,160284,0.17356478678234522,0.1548974100630114,0.16552122939690522
0.55,176312,0.17356478678234522,0.1531701256766645,0.14708639887793928
0.6,192341,0.17356478678234522,0.1488231738605195,0.15375919733597573
0.65,208369,0.17356478678234522,0.15126812930198538,0.15455306973085214
0.7,224398,0.17356478678234522,0.13682480602398117,0.16145401250179764
0.75,240426,0.17356478678234522,0.13641706346848737,0.13193480788723894
0.8,256455,0.17356478678234522,0.1335008512924771,0.14901724165531788
0.85,272483,0.17356478678234522,0.13893997533903546,0.12879051543526357
0.9,288512,0.17356478678234522,0.12035872205911204,0.12442397589927538
0.95,304540,0.17356478678234522,0.10604541963633932,0.10861957296881847

activity_1487
,counts,basic,high,low
0.05,6089,0.0005963065918941417,0.00039025707867603544,0.0005428619159507801
0.1,12178,0.0005963065918941417,0.0004361107705870693,0.00020946273643369077
0.15,18267,0.0005963065918941417,0.00039851377269362997,0.0002635393332454869
0.2,24356,0.0005963065918941417,0.0005453155224273605,0.0003197885957962552
0.25,30445,0.0005963065918941417,0.0005913617816656331,0.00021644994459443182
0.3,36534,0.0005963065918941417,0.00048420841477384816,0.00026486558071778574
0.35,42624,0.0005963065918941417,0.0002500383162078818,0.00017141602413766192
0.4,48713,0.0005963065918941417,0.0003643504340569453,0.00017573492408852576
0.45,54802,0.0005963065918941417,0.0002765352107140103,0.00017426582847143596
0.5,60891,0.0005963065918941417,0.0005308693026719059,0.0003750332196008504
0.55,66980,0.0005963065918941417,0.0004197641076609162,0.0003902108949756359
0.6,73069,0.0005963065918941417,0.0005410090170449649,0.00024345214010728337
0.65,79158,0.0005963065918941417,0.0005897116689959938,0.0005625227042296286
0.7,85248,0.0005963065918941417,0.00020716438427507112,0.00022686142850970436
0.75,91337,0.0005963065918941417,0.000193035552883994,0.000497842525815416
0.8,97426,0.0005963065918941417,0.0004806149065253049,0.0003763027225177726
0.85,103515,0.0005963065918941417,0.0002593707613282532,0.0002812455168565805
0.9,109604,0.0005963065918941417,0.0001730577394405228,0.0003171100126387971
0.95,115693,0.0005963065918941417,0.0004670312450526351,0.00022949861500744082

activity_504891
,counts,basic,high,low
0.05,15259,0.012114142139267767,0.013370841925939209,0.009748451814320078
0.1,30519,0.012114142139267767,0.011774255579115033,0.015841872695727607
0.15,45778,0.012114142139267767,0.023968531600905587,0.018685129648141976
0.2,61038,0.012114142139267767,0.0016309096011054495,0.014908928038220364
0.25,76297,0.012114142139267767,0.010395689220313531,0.01575926423200859
0.3,91557,0.012114142139267767,0.013275251854551294,0.011509771099863165
0.35,106816,0.012114142139267767,0.014517894457527613,0.01075374465137529
0.4,122076,0.012114142139267767,0.011511237839651123,0.031378816179312125
0.45,137335,0.012114142139267767,0.02190436506796172,0.023870210786098637
0.5,152595,0.012114142139267767,0.02088811284579567,0.020176678445229683
0.55,167855,0.012114142139267767,0.025054150647100235,0.0385460979068285
0.6,183114,0.012114142139267767,0.05006399590426213,0.045531705948372615
0.65,198374,0.012114142139267767,0.05561210065026859,0.06257420048972323
0.7,213633,0.012114142139267767,0.021807722244920478,0.1250685072275125
0.75,228893,0.012114142139267767,0.05562786213545432,0.2500818799639728
0.8,244152,0.012114142139267767,0.026395003668867986,0.16673529142648
0.85,259412,0.012114142139267767,0.06258371002846141,0.2500780457348006
0.9,274671,0.012114142139267767,0.1250763358778626,0.2501560549313358
0.95,289931,0.012114142139267767,0.25006637902422835,0.12506009976561092

activity_1012
,counts,basic,high,low
0.05,7700,0.28459114312056494,0.25170416583950783,0.25638671912937333
0.1,15400,0.28459114312056494,0.26380159498422784,0.26020309008845416
0.15,23100,0.28459114312056494,0.2327693497964278,0.2553708003982523
0.2,30800,0.28459114312056494,0.2374848361480749,0.23857578560022702
0.25,38500,0.28459114312056494,0.2417645304915577,0.24401538205356024
0.3,46200,0.28459114312056494,0.22498620344562512,0.2416602778811393
0.35,53901,0.28459114312056494,0.21655795115599766,0.2397211861709068
0.4,61601,0.28459114312056494,0.22554457150490392,0.285924532173035
0.45,69301,0.28459114312056494,0.24427915120394794,0.29431269781356884
0.5,77001,0.28459114312056494,0.2048063089705275,0.2514173531940461
0.55,84701,0.28459114312056494,0.21267215254160973,0.2750141075622036
0.6,92401,0.28459114312056494,0.2547142066073345,0.22301327909244387
0.65,100101,0.28459114312056494,0.23935309725070608,0.22220273991984982
0.7,107802,0.28459114312056494,0.21652618492285083,0.23557121585953256
0.75,115502,0.28459114312056494,0.21829350886488605,0.24312502617850537
0.8,123202,0.28459114312056494,0.19851061342167758,0.24579250889564344
0.85,130902,0.28459114312056494,0.247521882716085,0.2708322712788543
0.9,138602,0.28459114312056494,0.23915186795271143,0.2815589277542585
0.95,146302,0.28459114312056494,0.20665008413739863,0.26218884216219474

activity_651687
,counts,basic,high,low
0.05,14487,0.034459822784362215,0.028428224878800347,0.027472250235022606
0.1,28975,0.034459822784362215,0.052365010198181176,0.037703448549740615
0.15,43462,0.034459822784362215,0.03032185107380472,0.03887382470043538
0.2,57950,0.034459822784362215,0.03927136428781635,0.04114575318215535
0.25,72438,0.034459822784362215,0.03336576803539089,0.02795272566447211
0.3,86925,0.034459822784362215,0.02939122785360797,0.04219208717921259
0.35,101413,0.034459822784362215,0.029660895075084348,0.02968078572130899
0.4,115901,0.034459822784362215,0.03566948746717564,0.039100395758212704
0.45,130388,0.034459822784362215,0.03348760886232997,0.03885023292206776
0.5,144876,0.034459822784362215,0.050412093721313396,0.05372443352541111
0.55,159364,0.034459822784362215,0.04520784729808661,0.06389936266853875
0.6,173851,0.034459822784362215,0.04989844380001586,0.06017458593322038
0.65,188339,0.034459822784362215,0.02830531068799104,0.043063648494905744
0.7,202827,0.034459822784362215,0.03758000980925569,0.021338187661626137
0.75,217314,0.034459822784362215,0.028170053606227437,0.023100047129418974
0.8,231802,0.034459822784362215,0.015440616944219512,0.019118616235279065
0.85,246290,0.034459822784362215,0.016762535516364408,0.030436641782662723
0.9,260777,0.034459822784362215,0.015213985049505031,0.023305494826509402
0.95,275265,0.034459822784362215,0.011065776131272876,0.005447716056892222

activity_651723
,counts,basic,high,low
0.05,14516,0.027668694755726125,0.04369362504551903,0.02348354306055118
0.1,29032,0.027668694755726125,0.023081799175400028,0.041219275802047095
0.15,43548,0.027668694755726125,0.032630959609476574,0.03600985990703105
0.2,58064,0.027668694755726125,0.039221094700012345,0.03643888726417775
0.25,72580,0.027668694755726125,0.03776750140285351,0.02744106920797378
0.3,87096,0.027668694755726125,0.023173877876033405,0.031758163774574494
0.35,101613,0.027668694755726125,0.04239702383748782,0.019138196863611533
0.4,116129,0.027668694755726125,0.028652732000473538,0.023412543180260387
0.45,130645,0.027668694755726125,0.0332109913441402,0.021768930205333797
0.5,145161,0.027668694755726125,0.03226793753398463,0.02008230829937514
0.55,159677,0.027668694755726125,0.02005208078581064,0.020506667574823625
0.6,174193,0.027668694755726125,0.021624548044241458,0.02246847245381828
0.65,188709,0.027668694755726125,0.02652297835113972,0.022152145811864133
0.7,203226,0.027668694755726125,0.019381777561149838,0.01682641328988769
0.75,217742,0.027668694755726125,0.021150906739450005,0.02767650786371864
0.8,232258,0.027668694755726125,0.014865459654764747,0.02012878528147134
0.85,246774,0.027668694755726125,0.01813358587078636,0.028187329604965772
0.9,261290,0.027668694755726125,0.027345011711809208,0.016481959542511568
0.95,275806,0.027668694755726125,0.0272855038832628,0.027121340601490136

activity_1135
,counts,basic,high,low
0.05,7699,0.1671379156341897,0.16705503757791004,0.1671273351351223
0.1,15399,0.1671379156341897,0.3339348748732581,0.33424087364163957
0.15,23099,0.1671379156341897,0.3336084620441155,0.3340256210466845
0.2,30799,0.1671379156341897,0.3338767387907059,0.33428712557855206
0.25,38499,0.1671379156341897,0.33383655136760526,0.3340244940879295
0.3,46198,0.1671379156341897,0.33387526515617916,0.3340943966526042
0.35,53898,0.1671379156341897,0.3338615880198086,0.33409137337394346
0.4,61598,0.1671379156341897,0.3339206312180018,0.3339190537926493
0.45,69298,0.1671379156341897,0.33370777540054286,0.3353357414319171
0.5,76998,0.1671379156341897,0.3343702663162087,0.334017856966215
0.55,84697,0.1671379156341897,0.33404404849164054,0.3342491073251653
0.6,92397,0.1671379156341897,0.16773026401156604,0.3338904866972123
0.65,100097,0.1671379156341897,0.3339400990383428,0.33410976945250875
0.7,107797,0.1671379156341897,0.33421057688612166,0.3342654703877303
0.75,115497,0.1671379156341897,0.33404080849612167,0.33407872211535566
0.8,123196,0.1671379156341897,0.3343804839827232,0.334015395403334
0.85,130896,0.1671379156341897,0.16768961520894213,0.3347687853831788
0.9,138596,0.1671379156341897,0.1141221549361308,0.33745278173763205
0.95,146296,0.1671379156341897,0.16990860193842794,0.34009085614443796

activity_602123
,counts,basic,high,low
0.05,14859,0.07351498969890219,0.06578519298473587,0.06264641292231515
0.1,29718,0.07351498969890219,0.06310272664162558,0.07451858426969483
0.15,44577,0.07351498969890219,0.06813823797726799,0.07279062419286728
0.2,59436,0.07351498969890219,0.07861237343732189,0.07110104681130142
0.25,74295,0.07351498969890219,0.0725027137641342,0.07363279954322063
0.3,89154,0.07351498969890219,0.058688895715149424,0.06671268817460362
0.35,104013,0.07351498969890219,0.07724213104482233,0.06162682212295466
0.4,118872,0.07351498969890219,0.07220680321656503,0.07494660324536248
0.45,133731,0.07351498969890219,0.06932752941941914,0.06940759717109754
0.5,148591,0.07351498969890219,0.06775535654887094,0.08401188390249814
0.55,163450,0.07351498969890219,0.06382074409107141,0.08231061850511459
0.6,178309,0.07351498969890219,0.06383325742295383,0.0641173920198866
0.65,193168,0.07351498969890219,0.0729109333810565,0.08190699949344082
0.7,208027,0.07351498969890219,0.06656283332603992,0.06576187831287271
0.75,222886,0.07351498969890219,0.07566509772164848,0.0689189884079944
0.8,237745,0.07351498969890219,0.06696831904543009,0.06635517761964431
0.85,252604,0.07351498969890219,0.07557873059498144,0.06832461585481697
0.9,267463,0.07351498969890219,0.06112830198039301,0.06109935656472075
0.95,282322,0.07351498969890219,0.06470385186885877,0.0604329849943605

activity_504803
,counts,basic,high,low
0.05,14179,0.1936270926840717,0.21322701132861913,0.20507851754269277
0.1,28359,0.1936270926840717,0.2013494566866974,0.21761146899814135
0.15,42539,0.1936270926840717,0.1926002206820422,0.1944172073658713
0.2,56719,0.1936270926840717,0.19140227942450497,0.20028518524312675
0.25,70899,0.1936270926840717,0.19765030845766257,0.1972029022325122
0.3,85078,0.1936270926840717,0.20702349971695055,0.21523347658788766
0.35,99258,0.1936270926840717,0.19608403402833316,0.21347839913327435
0.4,113438,0.1936270926840717,0.18950468155408928,0.19909258903861934
0.45,127618,0.1936270926840717,0.17169523754190544,0.2084549752983103
0.5,141798,0.1936270926840717,0.18557350657449637,0.20940890153663963
0.55,155977,0.1936270926840717,0.19263772612282556,0.21217355609611172
0.6,170157,0.1936270926840717,0.19758659326806305,0.21354671913455714
0.65,184337,0.1936270926840717,0.19584922094865873,0.19719608129108182
0.7,198517,0.1936270926840717,0.1832566518489794,0.19047309649854918
0.75,212697,0.1936270926840717,0.1804418463104938,0.18134040022499148
0.8,226876,0.1936270926840717,0.17184067637508588,0.17367041536635716
0.85,241056,0.1936270926840717,0.17702082073601802,0.16664761201986844
0.9,255236,0.1936270926840717,0.15521044190476815,0.14368056440440935
0.95,269416,0.1936270926840717,0.14265356071458177,0.1415626351675794

