activity_743266
,counts,basic,high,low
0.25,30445,0.0005963065918941417,0.00021882436284193535,0.0001864643958185646
0.3,36534,0.0005963065918941417,0.0002114778283339032,0.00019379829976449482
0.35,42624,0.0005963065918941417,0.00047473489882794,0.0002125249412867622
0.4,48713,0.0005963065918941417,0.00021601857832084591,0.00039104152423044493
0.45,54802,0.0005963065918941417,0.0002128880499705534,0.00022206122420858962
0.5,60891,0.0005963065918941417,0.0001723557760604597,0.0001995219460828134
0.55,66980,0.0005963065918941417,0.0006398438861103396,0.00044719315688500024
0.6,73069,0.0005963065918941417,0.0005228254945470332,0.0006084406932763242
0.65,79158,0.0005963065918941417,0.00019851605311486064,0.00041049901110804714
0.7,85248,0.0005963065918941417,0.00024452043189624633,0.00021723655550570043
0.75,91337,0.0005963065918941417,0.00023222623947150855,0.0004928502110773862
0.8,97426,0.0005963065918941417,0.0002754421581605337,0.0002854271000005439
0.85,103515,0.0005963065918941417,0.00025027487580254706,0.0004098646003987917
0.9,109604,0.0005963065918941417,0.0003201905361651785,0.0002722687680307179
0.95,115693,0.0005963065918941417,0.0008941489373171273,0.0003416321529752694

activity_504891
,counts,basic,high,low
0.05,15259,0.012114142139267767,0.02010239606799099,0.008091330664484402
0.1,30519,0.012114142139267767,0.009553203997648441,0.01039361916108369
0.15,45778,0.012114142139267767,0.013683263980327298,0.011797455976405087
0.2,61038,0.012114142139267767,0.0014452382512944878,0.012672651933701658
0.25,76297,0.012114142139267767,0.038577912254160365,0.008704091993013386
0.3,91557,0.012114142139267767,0.008813590889740316,0.010801990784437332
0.35,106816,0.012114142139267767,0.021012673362027737,0.020055697894619584
0.4,122076,0.012114142139267767,0.01244618898611783,0.01749570280983618
0.45,137335,0.012114142139267767,0.04172441672441672,0.018615108878800562
0.5,152595,0.012114142139267767,0.010920321485790451,0.015758761369716427
0.55,167855,0.012114142139267767,0.06256808742425274,0.02010021044192805
0.6,183114,0.012114142139267767,0.06256859181013787,0.018625653723146757
0.65,198374,0.012114142139267767,0.07149628081986399,0.07150411724711037
0.7,213633,0.012114142139267767,0.06257305135510263,0.06255499037668408
0.75,228893,0.012114142139267767,0.250065496463191,0.05007595898214964
0.8,244152,0.012114142139267767,0.125053129316757,0.045540715208961656
0.85,259412,0.012114142139267767,0.12505422405379027,0.5000809585492227
0.9,274671,0.012114142139267767,0.500052072484899,0.2500713928749911
0.95,289931,0.012114142139267767,0.10005674080798911,0.16675929356551808

activity_1012
,counts,basic,high,low
0.05,7700,0.28459114312056494,0.27387578015001285,0.2585018913302706
0.1,15400,0.28459114312056494,0.28088958395361036,0.2190129226198787
0.15,23100,0.28459114312056494,0.23944875952181854,0.24258639391742848
0.2,30800,0.28459114312056494,0.2588384415588283,0.27284767175193625
0.25,38500,0.28459114312056494,0.23132911943258358,0.25615725610122275
0.3,46200,0.28459114312056494,0.24792280867513972,0.2314406072624887
0.35,53901,0.28459114312056494,0.24491520383075005,0.24257017352801552
0.4,61601,0.28459114312056494,0.24948789028187465,0.2565050140947063
0.45,69301,0.28459114312056494,0.22265503220978347,0.2158050227864876
0.5,77001,0.28459114312056494,0.21874111198982302,0.23673668049060503
0.55,84701,0.28459114312056494,0.2493391786651288,0.2376547744379135
0.6,92401,0.28459114312056494,0.21081643442659462,0.21060303585768209
0.65,100101,0.28459114312056494,0.2052463488987808,0.19769672174488642
0.7,107802,0.28459114312056494,0.229639512228212,0.23040438031320468
0.75,115502,0.28459114312056494,0.20815734794273,0.20593006919836723
0.8,123202,0.28459114312056494,0.2179691786935935,0.16076932480928663
0.85,130902,0.28459114312056494,0.23333650318630977,0.1933713666608341
0.9,138602,0.28459114312056494,0.235564204591004,0.21297626156363286
0.95,146302,0.28459114312056494,0.18888138709528093,0.18427924575304933

activity_651687
,counts,basic,high,low
0.05,14487,0.034459822784362215,0.03014483392157728,0.03129089820586911
0.1,28975,0.034459822784362215,0.020729264298006655,0.02757359031481579
0.15,43462,0.034459822784362215,0.03629916309656656,0.02605566917219028
0.2,57950,0.034459822784362215,0.052333649781967445,0.02881724253066366
0.25,72438,0.034459822784362215,0.04203413580505155,0.03343804292261758
0.3,86925,0.034459822784362215,0.03514010430687095,0.021424950251848887
0.35,101413,0.034459822784362215,0.04740649343391052,0.01680360590576329
0.4,115901,0.034459822784362215,0.03361012284880401,0.03195898056447105
0.45,130388,0.034459822784362215,0.04104263185295312,0.03299036616719651
0.5,144876,0.034459822784362215,0.06382019526078041,0.03764274594332383
0.55,159364,0.034459822784362215,0.06672846221806322,0.031057089647606475
0.6,173851,0.034459822784362215,0.07487174019715312,0.032369280503015095
0.65,188339,0.034459822784362215,0.060411703757391425,0.05520504991413633
0.7,202827,0.034459822784362215,0.02783188036803827,0.0397750392881982
0.75,217314,0.034459822784362215,0.03838302322433462,0.031637986671970986
0.8,231802,0.034459822784362215,0.037412252462850425,0.0373667669741365
0.85,246290,0.034459822784362215,0.01903058614116199,0.020317737280539157
0.9,260777,0.034459822784362215,0.023793098373874028,0.02541211749354763
0.95,275265,0.034459822784362215,0.012134799217953206,0.01050668589787084

activity_651723
,counts,basic,high,low
0.05,14516,0.027668694755726125,0.04180051095740908,0.028204049091205625
0.1,29032,0.027668694755726125,0.027608786219383043,0.030384396165615946
0.15,43548,0.027668694755726125,0.03237751659507389,0.02538118476291929
0.2,58064,0.027668694755726125,0.030672168891234218,0.02856957212214252
0.25,72580,0.027668694755726125,0.029114559957548494,0.021593486012029563
0.3,87096,0.027668694755726125,0.03303689325387253,0.024603345349898983
0.35,101613,0.027668694755726125,0.020082984891416165,0.030388362708513174
0.4,116129,0.027668694755726125,0.022070712656545245,0.02369638268371673
0.45,130645,0.027668694755726125,0.020627197062241732,0.03663080629417074
0.5,145161,0.027668694755726125,0.019173937126897453,0.022672139438489884
0.55,159677,0.027668694755726125,0.02401996746075081,0.019369758531712498
0.6,174193,0.027668694755726125,0.020031970861993195,0.022590459495339443
0.65,188709,0.027668694755726125,0.030379393122748906,0.02297142593861183
0.7,203226,0.027668694755726125,0.03075809207712982,0.014469125051599538
0.75,217742,0.027668694755726125,0.02213978763527712,0.02157186207505113
0.8,232258,0.027668694755726125,0.027490654946741373,0.017184471534223235
0.85,246774,0.027668694755726125,0.029827993960123707,0.018486898040242408
0.9,261290,0.027668694755726125,0.025899989447819294,0.03215464591553353
0.95,275806,0.027668694755726125,0.02602180339692838,0.024824695228052647

activity_1135
,counts,basic,high,low
0.05,7699,0.1671379156341897,0.334547221954433,0.08391208055839962
0.1,15399,0.1671379156341897,0.0682767170382059,0.333832220853741
0.15,23099,0.1671379156341897,0.16779775094456412,0.3343633684093446
0.2,30799,0.1671379156341897,0.33385490219632413,0.3341456240383745
0.25,38499,0.1671379156341897,0.1674932236077085,0.16722350303454572
0.3,46198,0.1671379156341897,0.16718762603652942,0.3337861033139384
0.35,53898,0.1671379156341897,0.16714542040466152,0.3342071398734262
0.4,61598,0.1671379156341897,0.11187405032461631,0.33391783511813766
0.45,69298,0.1671379156341897,0.16721511273613648,0.333993241486309
0.5,76998,0.1671379156341897,0.33441546966469576,0.33391903695083686
0.55,84697,0.1671379156341897,0.3341103334322401,0.33389271168764856
0.6,92397,0.1671379156341897,0.33382975750438576,0.33397065444852053
0.65,100097,0.1671379156341897,0.334015364341765,0.3339556541840037
0.7,107797,0.1671379156341897,0.3339106129550915,0.3337365884073388
0.75,115497,0.1671379156341897,0.3347081270766681,0.3339571386763176
0.8,123196,0.1671379156341897,0.3341053282179404,0.33420797408321395
0.85,130896,0.1671379156341897,0.3352305348343237,0.33488149156047686
0.9,138596,0.1671379156341897,0.33642173224376154,0.3358771016217824
0.95,146296,0.1671379156341897,0.3371455310128652,0.3362939256781427

activity_602123
,counts,basic,high,low
0.05,14859,0.07351498969890219,0.057939800202611386,0.059589813754637136
0.1,29718,0.07351498969890219,0.07885019420017456,0.07118021245907286
0.15,44577,0.07351498969890219,0.07060275465809895,0.0696976705016452
0.2,59436,0.07351498969890219,0.07072738496682748,0.0622787089639763
0.25,74295,0.07351498969890219,0.07337277014930205,0.06861113600459454
0.3,89154,0.07351498969890219,0.08115687229304525,0.07475981796646378
0.35,104013,0.07351498969890219,0.07072768038702618,0.06425586098845533
0.4,118872,0.07351498969890219,0.08425115877010858,0.06208851368753299
0.45,133731,0.07351498969890219,0.06476607485676407,0.07438501919986086
0.5,148591,0.07351498969890219,0.071827058696303,0.07333323309195401
0.55,163450,0.07351498969890219,0.08018104679638642,0.0699492354335661
0.6,178309,0.07351498969890219,0.07518138602919293,0.07390976939038091
0.65,193168,0.07351498969890219,0.07599735036274125,0.07481698030123875
0.7,208027,0.07351498969890219,0.0610545392903154,0.060640016385885794
0.75,222886,0.07351498969890219,0.06026203264175602,0.07888906924331801
0.8,237745,0.07351498969890219,0.06955242803250125,0.07178297257749093
0.85,252604,0.07351498969890219,0.054058810458395876,0.0755141861234992
0.9,267463,0.07351498969890219,0.049496479089857534,0.0660772478537233
0.95,282322,0.07351498969890219,0.06726841439015241,0.054675412248167556

activity_504803
,counts,basic,high,low
0.05,14179,0.1936270926840717,0.22735060457253994,0.22091958040039883
0.1,28359,0.1936270926840717,0.19543796746183992,0.20741998032785344
0.15,42539,0.1936270926840717,0.20162382453716526,0.20352885357542305
0.2,56719,0.1936270926840717,0.1973621145466593,0.1959344531160936
0.25,70899,0.1936270926840717,0.1899457914716083,0.2029810984324462
0.3,85078,0.1936270926840717,0.20957981415324378,0.19734702243469107
0.35,99258,0.1936270926840717,0.1987566874916592,0.20534761737487806
0.4,113438,0.1936270926840717,0.20913945931200353,0.20664085242033298
0.45,127618,0.1936270926840717,0.18663922728330282,0.20064524090418479
0.5,141798,0.1936270926840717,0.19794127884844295,0.18884967452624385
0.55,155977,0.1936270926840717,0.19176223349505833,0.19109042971999515
0.6,170157,0.1936270926840717,0.18451457037482616,0.19657824492566003
0.65,184337,0.1936270926840717,0.20321758032894327,0.1867475538085409
0.7,198517,0.1936270926840717,0.19110324682285476,0.19938329716368777
0.75,212697,0.1936270926840717,0.17596901433871864,0.1877506448184022
0.8,226876,0.1936270926840717,0.19747545771273214,0.16864288807354563
0.85,241056,0.1936270926840717,0.16389716444515065,0.16774268996813288
0.9,255236,0.1936270926840717,0.15871168402698368,0.1523015358102051
0.95,269416,0.1936270926840717,0.13395993485258414,0.1416307506737683

