activity_743266
,counts,basic,high,low
0.5,145161,0.027668694755726125,0.027080609388280698,0.02430985036254748
0.55,159677,0.027668694755726125,0.017947823286579623,0.015292081755032355
0.6,174193,0.027668694755726125,0.018149198928353594,0.03234116953792864
0.65,188709,0.027668694755726125,0.020566945553454223,0.023448003447658832
0.7,203226,0.027668694755726125,0.022538862370107743,0.02252039777782287
0.75,217742,0.027668694755726125,0.020631672212800378,0.039640436903756966
0.8,232258,0.027668694755726125,0.018103358104207688,0.018713664854764073
0.85,246774,0.027668694755726125,0.026155791352908242,0.02051522923343461
0.9,261290,0.027668694755726125,0.026806873254917214,0.028607004423567027
0.95,275806,0.027668694755726125,0.027550598485410787,0.016349110669205875

activity_1135
,counts,basic,high,low
0.05,7699,0.1671379156341897,0.16710481861601834,0.16698354356722211
0.1,15399,0.1671379156341897,0.3337931913508861,0.33419048405210894
0.15,23099,0.1671379156341897,0.3338704575701693,0.16718667490768474
0.2,30799,0.1671379156341897,0.3337898806790517,0.11160892133390281
0.25,38499,0.1671379156341897,0.1120664495161625,0.16732746365084372
0.3,46198,0.1671379156341897,0.33386381037039525,0.33382030111263356
0.35,53898,0.1671379156341897,0.33380793589742963,0.16745259844072058
0.4,61598,0.1671379156341897,0.3338253129834344,0.08452759533692084
0.45,69298,0.1671379156341897,0.3340908531778503,0.08520527318542191
0.5,76998,0.1671379156341897,0.333920848690717,0.3341741112605101
0.55,84697,0.1671379156341897,0.33387193070590493,0.16727494114081662
0.6,92397,0.1671379156341897,0.3338482015011908,0.16766319556079495
0.65,100097,0.1671379156341897,0.33416152154970774,0.3338314579058644
0.7,107797,0.1671379156341897,0.33400682670133636,0.16791561165723362
0.75,115497,0.1671379156341897,0.3342456744562517,0.1676234398036372
0.8,123196,0.1671379156341897,0.33433080154146233,0.16776770652770845
0.85,130896,0.1671379156341897,0.33462097147509057,0.1676181451099593
0.9,138596,0.1671379156341897,0.33530511060259344,0.16795287338581055
0.95,146296,0.1671379156341897,0.3347107294046624,0.16817409019625085

activity_602123
,counts,basic,high,low
0.05,14859,0.07351498969890219,0.05866879113460015,0.0745116564084232
0.1,29718,0.07351498969890219,0.06806338270955352,0.059806014693841836
0.15,44577,0.07351498969890219,0.07315144129282974,0.06101937241007854
0.2,59436,0.07351498969890219,0.0589089719499401,0.07815775754105762
0.25,74295,0.07351498969890219,0.0644254396107967,0.06061585492513804
0.3,89154,0.07351498969890219,0.06391422928554348,0.06665087749216894
0.35,104013,0.07351498969890219,0.07248733778584451,0.0638761433697991
0.4,118872,0.07351498969890219,0.07994397670622352,0.06756566184966323
0.45,133731,0.07351498969890219,0.0663843043905333,0.07526728472342685
0.5,148591,0.07351498969890219,0.06822315652512041,0.07248210746921865
0.55,163450,0.07351498969890219,0.07186775115331788,0.07694195845341767
0.6,178309,0.07351498969890219,0.08184649704319366,0.07154740030664136
0.65,193168,0.07351498969890219,0.05648829185787491,0.07314042362589733
0.7,208027,0.07351498969890219,0.07026862199776912,0.06781029026412697
0.75,222886,0.07351498969890219,0.07575907532107946,0.07060063024469909
0.8,237745,0.07351498969890219,0.06393077212803736,0.06209671711728989
0.85,252604,0.07351498969890219,0.07084117301144957,0.07123305429673885
0.9,267463,0.07351498969890219,0.05647357191131335,0.06500810923835933
0.95,282322,0.07351498969890219,0.055912327670372124,0.06505014349043134

activity_504803
,counts,basic,high,low
0.05,14179,0.1936270926840717,0.20005679126763054,0.22185476192937942
0.1,28359,0.1936270926840717,0.2144266447295271,0.20566544202160603
0.15,42539,0.1936270926840717,0.21209851011395936,0.20611554239813318
0.2,56719,0.1936270926840717,0.19789258730184528,0.1894201613640237
0.25,70899,0.1936270926840717,0.19635698361732046,0.19706102401437728
0.3,85078,0.1936270926840717,0.2001131086513318,0.20380008018503523
0.35,99258,0.1936270926840717,0.1876920075894829,0.19710395534313407
0.4,113438,0.1936270926840717,0.18657213342197151,0.2047592056816224
0.45,127618,0.1936270926840717,0.1879008855260655,0.18500825594686224
0.5,141798,0.1936270926840717,0.19477686642150505,0.21188558243598504
0.55,155977,0.1936270926840717,0.19048380382140814,0.19488724895692247
0.6,170157,0.1936270926840717,0.18866654526547771,0.19915416881251685
0.65,184337,0.1936270926840717,0.19099077981689308,0.19565169394785753
0.7,198517,0.1936270926840717,0.19395849779777136,0.20199493681734315
0.75,212697,0.1936270926840717,0.1964797165474405,0.18661452180246813
0.8,226876,0.1936270926840717,0.1814991169453677,0.20261142078831093
0.85,241056,0.1936270926840717,0.16457117083911188,0.16934418347042865
0.9,255236,0.1936270926840717,0.1745442876348393,0.151652513682255
0.95,269416,0.1936270926840717,0.16327139335539675,0.12588378871577982

