activity_743266
,counts,basic,high,low
0.05,16705,0.0010171746652384377,0.0009267879074718387,0.0009592879528109742
0.1,33411,0.0010171746652384377,0.0009907222319424961,0.0010103628621163725
0.15,50117,0.0010171746652384377,0.001022540319785157,0.001018437895496632
0.2,66823,0.0010171746652384377,0.0009970910353421496,0.0011177778641680155
0.25,83529,0.0010171746652384377,0.001014539017158071,0.0011147649181108459
0.3,100235,0.0010171746652384377,0.001047725885455884,0.0010184166905208261
0.35,116941,0.0010171746652384377,0.0009694676129316825,0.0010781392918248164
0.4,133647,0.0010171746652384377,0.00104879512170838,0.0010255422573713837
0.45,150353,0.0010171746652384377,0.0009592634682437266,0.0010671606473297431
0.5,167059,0.0010171746652384377,0.0010989148605908452,0.0011292282345913697
0.55,183765,0.0010171746652384377,0.0008863224937705394,0.000982646263740949
0.6,200471,0.0010171746652384377,0.0010414431828124936,0.000889280285932512
0.65,217177,0.0010171746652384377,0.0011986925424702778,0.001175423917247358
0.7,233883,0.0010171746652384377,0.0009164159427260618,0.0011354429796579348
0.75,250589,0.0010171746652384377,0.0010588477404680637,0.0010569369782752736
0.8,267295,0.0010171746652384377,0.0010395143131880806,0.0010327742551857967
0.85,284001,0.0010171746652384377,0.001005687493112915,0.001116936638941002
0.9,300707,0.0010171746652384377,0.0009973928027387695,0.0011693045343400738
0.95,317413,0.0010171746652384377,0.0009715833082903466,0.0010556656547736141

activity_504847
,counts,basic,high,low
0.05,16028,0.17356478678234522,0.18846874620186904,0.1639640191334763
0.1,32056,0.17356478678234522,0.16622256974488,0.17179578381751232
0.15,48085,0.17356478678234522,0.16190142039537883,0.16912325284868457
0.2,64113,0.17356478678234522,0.15939727597346082,0.1601869845077183
0.25,80142,0.17356478678234522,0.1700979285329416,0.1686383032145748
0.3,96170,0.17356478678234522,0.16393649648480862,0.17030270733553166
0.35,112199,0.17356478678234522,0.15388607476322363,0.16755897715175708
0.4,128227,0.17356478678234522,0.15149564894943285,0.15597891136140474
0.45,144256,0.17356478678234522,0.16339297293707347,0.16543355488265551
0.5,160284,0.17356478678234522,0.15885248775314548,0.16021268380533127
0.55,176312,0.17356478678234522,0.1603085483959971,0.15204455039541875
0.6,192341,0.17356478678234522,0.15598190937662715,0.15376299450418832
0.65,208369,0.17356478678234522,0.1497810980810486,0.1537062388270467
0.7,224398,0.17356478678234522,0.14626319363374213,0.13460789486014715
0.75,240426,0.17356478678234522,0.13692513060179642,0.14261106489964423
0.8,256455,0.17356478678234522,0.1365638207398456,0.14291639209035192
0.85,272483,0.17356478678234522,0.12581481472402037,0.12952838041151354
0.9,288512,0.17356478678234522,0.13452543266411893,0.12044671461262496
0.95,304540,0.17356478678234522,0.10641675469916367,0.12400533682474124

activity_1487
,counts,basic,high,low
0.05,6089,0.0005963065918941417,0.0005898045347815491,0.0005254253479979908
0.1,12178,0.0005963065918941417,0.000325107028461633,0.00048609562137067505
0.15,18267,0.0005963065918941417,0.0006864833309666935,0.0007390611949662914
0.2,24356,0.0005963065918941417,0.00018394914295345597,0.0004800719237038127
0.25,30445,0.0005963065918941417,0.00021540966592419476,0.00020821571419657011
0.3,36534,0.0005963065918941417,0.00023142791020597085,0.00046624321452034775
0.35,42624,0.0005963065918941417,0.00029023352166691906,0.00018614709732769907
0.4,48713,0.0005963065918941417,0.0002096926472168245,0.00020322869893114594
0.45,54802,0.0005963065918941417,0.00020211934087532174,0.0001649379449447767
0.5,60891,0.0005963065918941417,0.0001970266881604872,0.00019738213063639427
0.55,66980,0.0005963065918941417,0.00023081751497402878,0.0002562398684198959
0.6,73069,0.0005963065918941417,0.00033043538423362063,0.0005363233921654457
0.65,79158,0.0005963065918941417,0.00022448641599025118,0.0004263669687884864
0.7,85248,0.0005963065918941417,0.000213689720249512,0.00040992215770291606
0.75,91337,0.0005963065918941417,0.00023644699575573657,0.0005109641139616424
0.8,97426,0.0005963065918941417,0.00022340883829598314,0.00024173557446231038
0.85,103515,0.0005963065918941417,0.0003291337452592638,0.0002230207587785709
0.9,109604,0.0005963065918941417,0.0003126356017712532,0.0003120296814364396
0.95,115693,0.0005963065918941417,0.00040316384687623386,0.0005391260826043435

activity_504891
,counts,basic,high,low
0.05,15259,0.012114142139267767,0.013275611040550169,0.012671880371261603
0.1,30519,0.012114142139267767,0.012790951411114344,0.009372062417747696
0.15,45778,0.012114142139267767,0.009223035503954232,0.008771246716298581
0.2,61038,0.012114142139267767,0.010777156933429463,0.007932490400767938
0.25,76297,0.012114142139267767,0.03859815048339639,0.02956981749551409
0.3,91557,0.012114142139267767,0.01575663090693695,0.007568967787272586
0.35,106816,0.012114142139267767,0.009014224533496481,0.014755887353441226
0.4,122076,0.012114142139267767,0.05008337502084376,0.020908122055194076
0.45,137335,0.012114142139267767,0.04172303963019336,0.020112815884476536
0.5,152595,0.012114142139267767,0.01568409117768717,0.03343043956755357
0.55,167855,0.012114142139267767,0.08340792679894574,0.014393102601865488
0.6,183114,0.012114142139267767,0.055631204243050826,0.035783904204956835
0.65,198374,0.012114142139267767,0.0625796241738992,0.055631885606696685
0.7,213633,0.012114142139267767,0.050070601524992944,0.0625716229766509
0.75,228893,0.012114142139267767,0.035788635156664896,0.05007799095304945
0.8,244152,0.012114142139267767,0.04174512880868314,0.0334161079380846
0.85,259412,0.012114142139267767,0.16672613030465203,0.05008415383320711
0.9,274671,0.012114142139267767,0.5000634115409004,0.2500701360639641
0.95,289931,0.012114142139267767,0.08339281111838061,0.500055660692419

activity_1012
,counts,basic,high,low
0.05,7700,0.28459114312056494,0.28187877071019657,0.2626553260923169
0.1,15400,0.28459114312056494,0.2589558078363966,0.241784985216794
0.15,23100,0.28459114312056494,0.26779054800832,0.23870189442488213
0.2,30800,0.28459114312056494,0.2434556266934005,0.23905650311121776
0.25,38500,0.28459114312056494,0.24889744804702071,0.22908870350791904
0.3,46200,0.28459114312056494,0.26264434428950734,0.25576966199679024
0.35,53901,0.28459114312056494,0.244860614782465,0.25460327328668964
0.4,61601,0.28459114312056494,0.22742148773629148,0.2483500182499462
0.45,69301,0.28459114312056494,0.22832605278443954,0.27929352033284666
0.5,77001,0.28459114312056494,0.24722589634158182,0.23124237775589482
0.55,84701,0.28459114312056494,0.23348030095173322,0.22731717360326764
0.6,92401,0.28459114312056494,0.22732908618665618,0.21039108506785115
0.65,100101,0.28459114312056494,0.22385028907253426,0.2204454650226598
0.7,107802,0.28459114312056494,0.22109056542557595,0.2217842126081566
0.75,115502,0.28459114312056494,0.18555077907595063,0.21537475164555392
0.8,123202,0.28459114312056494,0.2132700729000707,0.23702645306702266
0.85,130902,0.28459114312056494,0.18034450339307892,0.20012465115780795
0.9,138602,0.28459114312056494,0.18976993319413013,0.2687789591595222
0.95,146302,0.28459114312056494,0.14913547120909434,0.2568852306182841

activity_651687
,counts,basic,high,low
0.05,14487,0.034459822784362215,0.029277799427735708,0.024632189193914855
0.1,28975,0.034459822784362215,0.019477112288268737,0.018092273824085663
0.15,43462,0.034459822784362215,0.0237232866323659,0.027741549637079255
0.2,57950,0.034459822784362215,0.01995590809789369,0.026764085169231604
0.25,72438,0.034459822784362215,0.031376532804571255,0.052191390986553975
0.3,86925,0.034459822784362215,0.031102304940898145,0.039162277987816185
0.35,101413,0.034459822784362215,0.0694278486014854,0.039981494627189855
0.4,115901,0.034459822784362215,0.04860580994193318,0.06275740446861015
0.45,130388,0.034459822784362215,0.06669125287702746,0.038143291925401744
0.5,144876,0.034459822784362215,0.030860519286510187,0.08310032880034954
0.55,159364,0.034459822784362215,0.03708592950529167,0.06829589586627312
0.6,173851,0.034459822784362215,0.06536995901561815,0.037084340752900916
0.65,188339,0.034459822784362215,0.040095155938864833,0.04332412101024847
0.7,202827,0.034459822784362215,0.029731243093626555,0.0327748221289956
0.75,217314,0.034459822784362215,0.02648671470505784,0.026163200097409453
0.8,231802,0.034459822784362215,0.02911463275056945,0.033209545632252487
0.85,246290,0.034459822784362215,0.026163645007079236,0.011196632590886603
0.9,260777,0.034459822784362215,0.014905133036099383,0.008530755866557277
0.95,275265,0.034459822784362215,0.007840763054285674,0.005895658490326553

activity_651723
,counts,basic,high,low
0.05,14516,0.027668694755726125,0.0266488589284053,0.030342856426242647
0.1,29032,0.027668694755726125,0.028942723357566272,0.02362919836137388
0.15,43548,0.027668694755726125,0.03059071408809764,0.038912355546656105
0.2,58064,0.027668694755726125,0.024939654416230812,0.026989987655487484
0.25,72580,0.027668694755726125,0.022989319873606688,0.018781546693050585
0.3,87096,0.027668694755726125,0.036767155565003054,0.02163100184385851
0.35,101613,0.027668694755726125,0.0382448505448123,0.027044889434672082
0.4,116129,0.027668694755726125,0.033533061141260624,0.054262977058994626
0.45,130645,0.027668694755726125,0.03770830935145051,0.023102557158682185
0.5,145161,0.027668694755726125,0.022091603724477386,0.027832862591304575
0.55,159677,0.027668694755726125,0.021739688370287634,0.023768253990653236
0.6,174193,0.027668694755726125,0.023136159778166483,0.027011975110577235
0.65,188709,0.027668694755726125,0.0235973963594499,0.016061521073419717
0.7,203226,0.027668694755726125,0.01924846062053559,0.018747003797421447
0.75,217742,0.027668694755726125,0.020980786000254402,0.01803071658507923
0.8,232258,0.027668694755726125,0.030345932617529985,0.0248925433280224
0.85,246774,0.027668694755726125,0.017268319171634964,0.0245088862838331
0.9,261290,0.027668694755726125,0.017735393228530485,0.026480754010496294
0.95,275806,0.027668694755726125,0.02640261271014085,0.030234104485992005

activity_1135
,counts,basic,high,low
0.05,7699,0.1671379156341897,0.33437961351850815,0.3339563909621789
0.1,15399,0.1671379156341897,0.16757546854113672,0.334348704985641
0.15,23099,0.1671379156341897,0.16781649613766045,0.33402715721549703
0.2,30799,0.1671379156341897,0.333817033232658,0.334132362674665
0.25,38499,0.1671379156341897,0.334753079575172,0.3340910509209831
0.3,46198,0.1671379156341897,0.3350687092195244,0.33408700908700906
0.35,53898,0.1671379156341897,0.334399605102542,0.334315768228471
