activity_743266
,counts,basic,high,low
0.05,16705,0.0010171746652384377,0.0009104295861240214,0.0008880263554739817
0.1,33411,0.0010171746652384377,0.0008400142068432958,0.000995167479238174
0.15,50117,0.0010171746652384377,0.0010313146248503728,0.0010015691840100768
0.2,66823,0.0010171746652384377,0.0008954309022445443,0.001037552193001958
0.25,83529,0.0010171746652384377,0.0010014534558432648,0.0009388318254885844
0.3,100235,0.0010171746652384377,0.0009867625692542945,0.0010365042253019639
0.35,116941,0.0010171746652384377,0.001080755363522403,0.0010090343440667976
0.4,133647,0.0010171746652384377,0.000990972270906269,0.0009831224172840171
0.45,150353,0.0010171746652384377,0.0009633081334861789,0.0012776399457034614
0.5,167059,0.0010171746652384377,0.0010093583490744266,0.0010038661091591836
0.55,183765,0.0010171746652384377,0.0010086521923302933,0.0009750161878706516
0.6,200471,0.0010171746652384377,0.0010925590426171315,0.0009108633177629204
0.65,217177,0.0010171746652384377,0.0010527439359191845,0.0010354798481979634
0.7,233883,0.0010171746652384377,0.0010973312025716062,0.0009974611614565316
0.75,250589,0.0010171746652384377,0.001036595994429864,0.0009942577234382678
0.8,267295,0.0010171746652384377,0.0009887976334580595,0.0011552755767247945
0.85,284001,0.0010171746652384377,0.0010171608473799104,0.001057406621265165
0.9,300707,0.0010171746652384377,0.0009954421491670557,0.000936396957104659
0.95,317413,0.0010171746652384377,0.0009449952731237171,0.0008814240364122489

activity_504847
,counts,basic,high,low
0.05,16028,0.17356478678234522,0.16561321427982775,0.1571430933760306
0.1,32056,0.17356478678234522,0.1611516026356769,0.16091790486353152
0.15,48085,0.17356478678234522,0.1804554394120429,0.1510727475416841
0.2,64113,0.17356478678234522,0.16810397666957022,0.16629111725998974
0.25,80142,0.17356478678234522,0.16505985003170687,0.16070843822683706
0.3,96170,0.17356478678234522,0.1880065924547656,0.16313068185445667
0.35,112199,0.17356478678234522,0.15765952000527295,0.16277662696336492
0.4,128227,0.17356478678234522,0.16209108221630533,0.1739793834126196
0.45,144256,0.17356478678234522,0.15266832670467406,0.17605395978835903
0.5,160284,0.17356478678234522,0.15617404412418887,0.15686201277528208
0.55,176312,0.17356478678234522,0.14898883121723538,0.16392225447480063
0.6,192341,0.17356478678234522,0.15100933910825798,0.15186629169292495
0.65,208369,0.17356478678234522,0.15733293708315457,0.1351220474496168
0.7,224398,0.17356478678234522,0.14646312698760736,0.13302309427325557
0.75,240426,0.17356478678234522,0.15367036978754745,0.14761815198737724
0.8,256455,0.17356478678234522,0.12596574000731345,0.1282955109022409
0.85,272483,0.17356478678234522,0.13124352204584216,0.13825421344799205
0.9,288512,0.17356478678234522,0.13136619029759877,0.12567762066240848
0.95,304540,0.17356478678234522,0.11278738200218795,0.12269904990932937

activity_1487
