activity_743266
,counts,basic,high,low
0.05,16705,0.0010171746652384377,0.0010160715169565565,0.0010170817184018618
0.1,33411,0.0010171746652384377,0.0011778480973050447,0.0010191776342937863
0.15,50117,0.0010171746652384377,0.0009556638806847851,0.0009248789131361201
0.2,66823,0.0010171746652384377,0.0010614106491514618,0.0009141096386668351
0.25,83529,0.0010171746652384377,0.0010549213838077253,0.0009301836833683601
0.3,100235,0.0010171746652384377,0.0012219835012650298,0.00102051805837089
0.35,116941,0.0010171746652384377,0.001059405678013227,0.0010056604729528728
0.4,133647,0.0010171746652384377,0.0014790536370963626,0.001017927904941083
0.45,150353,0.0010171746652384377,0.0011695981387321282,0.0009334318689328667
0.5,167059,0.0010171746652384377,0.0013337679051872017,0.0009484696657784213
0.55,183765,0.0010171746652384377,0.0011454860926889492,0.0009408671645223101
0.6,200471,0.0010171746652384377,0.0010927321658743285,0.0009334969220873861
0.65,217177,0.0010171746652384377,0.0014334967417560587,0.0009569514840517207
0.7,233883,0.0010171746652384377,0.0012370700297931105,0.0009092762334721074
0.75,250589,0.0010171746652384377,0.0011512283387015855,0.0009487843553085558
0.8,267295,0.0010171746652384377,0.001077365397946288,0.0009701787032495677
0.85,284001,0.0010171746652384377,0.001165141937119931,0.0010004981486128437
0.9,300707,0.0010171746652384377,0.0015657551923674948,0.001035006991279781
0.95,317413,0.0010171746652384377,0.0022295438801425054,0.0012576563757658304

activity_504847
,counts,basic,high,low
0.05,16028,0.17356478678234522,0.15830779218695898,0.10856257550534813
0.1,32056,0.17356478678234522,0.15600061522088488,0.09196889114164977
0.15,48085,0.17356478678234522,0.1538956618855544,0.08693431828102789
0.2,64113,0.17356478678234522,0.1495924829838185,0.07932148167053976
0.25,80142,0.17356478678234522,0.17670706124084845,0.07076007885248972
0.3,96170,0.17356478678234522,0.1829847351040252,0.06459197034529031
0.35,112199,0.17356478678234522,0.1527580125787576,0.06509067302058733
0.4,128227,0.17356478678234522,0.16900619186254684,0.06816238295041778
0.45,144256,0.17356478678234522,0.15782424465524805,0.06321266310908247
0.5,160284,0.17356478678234522,0.15378176033820573,0.05923063617106489
0.55,176312,0.17356478678234522,0.1331004992289631,0.05699391545476129
0.6,192341,0.17356478678234522,0.12548645504082645,0.05030324693691196
0.65,208369,0.17356478678234522,0.07465122180370122,0.04933076940533943
0.7,224398,0.17356478678234522,0.0743820076184357,0.040902850747964695
0.75,240426,0.17356478678234522,0.031602285175633744,0.03892745728079629
0.8,256455,0.17356478678234522,0.01712355227807827,0.03749502163485488
0.85,272483,0.17356478678234522,0.011594654975053915,0.03536660232987993
0.9,288512,0.17356478678234522,0.00837739940836298,0.03433583209138462
0.95,304540,0.17356478678234522,0.007205546318004134,0.02414025929228426

activity_1487
,counts,basic,high,low
0.05,6089,0.0005963065918941417,0.00027281407720638383,0.00019766866709862573
0.1,12178,0.0005963065918941417,0.0005220861205562936,0.00021103724807428512
0.15,18267,0.0005963065918941417,0.0003780025490545719,0.0003841961128393289
0.2,24356,0.0005963065918941417,0.00042535361315688513,0.00038089718799213997
0.25,30445,0.0005963065918941417,0.00019058790222482676,0.00036978659786344385
0.3,36534,0.0005963065918941417,0.00018982007109369196,0.00017275078012919052
0.35,42624,0.0005963065918941417,0.00017693556540809466,0.00015393729047123792
0.4,48713,0.0005963065918941417,0.00018610011264384233,0.00017972394507161327
0.45,54802,0.0005963065918941417,0.0007009670080572118,0.00028358055090982077
0.5,60891,0.0005963065918941417,0.0003255549568510335,0.0005337499886737403
0.55,66980,0.0005963065918941417,0.0001763227077832382,0.0008601606933285185
0.6,73069,0.0005963065918941417,0.000248250499265055,0.0006297385913184968
0.65,79158,0.0005963065918941417,0.0003640441056322617,0.00046312556919375744
0.7,85248,0.0005963065918941417,0.00016332617860261625,0.00026741753896946145
0.75,91337,0.0005963065918941417,0.0007081914858161292,0.00021546340060327025
0.8,97426,0.0005963065918941417,0.0006644450393246387,0.0002782215916750089
0.85,103515,0.0005963065918941417,0.0013916831963729102,0.0005085713645881154
0.9,109604,0.0005963065918941417,0.0012638427721199028,0.00042601411440702276
0.95,115693,0.0005963065918941417,0.0010023973433684503,0.0002067478437341451

activity_504891
,counts,basic,high,low
0.05,15259,0.012114142139267767,0.00662853214838092,0.002703574654794167
0.1,30519,0.012114142139267767,0.010347143149105134,0.0012194233508643847
0.15,45778,0.012114142139267767,0.012623441550425874,0.0010493917693846274
0.2,61038,0.012114142139267767,0.025136332651670076,0.0008088094519565563
0.25,76297,0.012114142139267767,0.025238834487700024,0.0004708854627973386
0.3,91557,0.012114142139267767,0.013779612502337356,0.00029017969355429494
0.35,106816,0.012114142139267767,0.02385659813989146,0.0003253098201118165
0.4,122076,0.012114142139267767,0.016747749939187546,0.00036474551470607657
0.45,137335,0.012114142139267767,0.013210234316031888,0.0002673415288030459
0.5,152595,0.012114142139267767,0.01393846255535726,0.00015706415815577932
0.55,167855,0.012114142139267767,0.07147203457182595,0.00014781045938576373
0.6,183114,0.012114142139267767,0.06258110957904128,0.00015529918472934664
0.65,198374,0.012114142139267767,0.041729201842703185,0.0004016707386495901
0.7,213633,0.012114142139267767,0.0556087498744023,0.038511784667949876
0.75,228893,0.012114142139267767,0.08338905916225503,0.003132996371623914
0.8,244152,0.012114142139267767,0.06255050505050505,0.009854788855875022
0.85,259412,0.012114142139267767,0.05006948787436592,0.00029028396688251964
0.9,274671,0.012114142139267767,0.0625477008204541,0.029654483152484295
0.95,289931,0.012114142139267767,0.10005481554568876,0.0002850281524956464

activity_1012
,counts,basic,high,low
0.05,7700,0.28459114312056494,0.2733948253486575,0.15505252352137608
0.1,15400,0.28459114312056494,0.29939142652767287,0.12178638171929357
0.15,23100,0.28459114312056494,0.29966418670755557,0.08678328191352337
0.2,30800,0.28459114312056494,0.2795728359716107,0.1068454926989767
0.25,38500,0.28459114312056494,0.2848987215413349,0.06556163113677566
0.3,46200,0.28459114312056494,0.2825002217161488,0.0668104122739617
0.35,53901,0.28459114312056494,0.277268502181396,0.058209701113533865
0.4,61601,0.28459114312056494,0.27457318010501575,0.06790753819192673
0.45,69301,0.28459114312056494,0.239134116310919,0.03744425466760354
0.5,77001,0.28459114312056494,0.3005811964511699,0.03226463671374659
