activity_743266
,counts,basic,high,low
0.95,289931,0.012114142139267767,0.05559989555466875,0.004932800304587854

activity_1012
,counts,basic,high,low
0.05,7700,0.28459114312056494,0.262407821487556,0.17006793502895526
0.1,15400,0.28459114312056494,0.2702019508562334,0.1112261852513556
0.15,23100,0.28459114312056494,0.2568952121901147,0.11376487435597116
0.2,30800,0.28459114312056494,0.29809869558599034,0.10707414167731077
0.25,38500,0.28459114312056494,0.257828466151167,0.06823490777891841
0.3,46200,0.28459114312056494,0.2732644716781941,0.05487619558842673
0.35,53901,0.28459114312056494,0.25205473504903314,0.06822141543138523
0.4,61601,0.28459114312056494,0.29679806370682116,0.048539167748925804
0.45,69301,0.28459114312056494,0.28343468523874954,0.04087681662600777
0.5,77001,0.28459114312056494,0.25495430307857725,0.036361438232590707
0.55,84701,0.28459114312056494,0.2829275837316006,0.03849764991782277
0.6,92401,0.28459114312056494,0.27811888924988154,0.0227353690062609
0.65,100101,0.28459114312056494,0.30720088191223033,0.019355324109052944
0.7,107802,0.28459114312056494,0.2598223186798213,0.019089300836961018
0.75,115502,0.28459114312056494,0.28574566248379,0.018590442646077777
0.8,123202,0.28459114312056494,0.29462365982644345,0.01862164975291811
0.85,130902,0.28459114312056494,0.32158436311047317,0.02034648794649556
0.9,138602,0.28459114312056494,0.2956199146113158,0.01867139238296783
0.95,146302,0.28459114312056494,0.19252480684108686,0.014008507975938068

activity_651687
,counts,basic,high,low
0.05,14487,0.034459822784362215,0.04270272402741991,0.032668811835589055
0.1,28975,0.034459822784362215,0.037219135682948344,0.04418634746892262
0.15,43462,0.034459822784362215,0.0355066875690158,0.02924680766892939
0.2,57950,0.034459822784362215,0.0492169893033361,0.01063463342277294
0.25,72438,0.034459822784362215,0.031527017244184906,0.011655660192225473
0.3,86925,0.034459822784362215,0.05095525850498095,0.010214570830871864
0.35,101413,0.034459822784362215,0.05181020068423387,0.009939461990241597
0.4,115901,0.034459822784362215,0.02310705520153227,0.009862685199377231
0.45,130388,0.034459822784362215,0.032214360461516295,0.010819814093330372
0.5,144876,0.034459822784362215,0.026113954665393027,0.008540190873757944
0.55,159364,0.034459822784362215,0.03750694984681102,0.007257776419363053
0.6,173851,0.034459822784362215,0.041355157592325775,0.007330860360609306
0.65,188339,0.034459822784362215,0.021197717668891412,0.006998675531027837
0.7,202827,0.034459822784362215,0.007102287260342621,0.0061329942239626845
0.75,217314,0.034459822784362215,0.0038437616659813016,0.006010946736942427
0.8,231802,0.034459822784362215,0.011772158222037041,0.0123119229929183
0.85,246290,0.034459822784362215,0.020415890706549443,0.00845180700131724
0.9,260777,0.034459822784362215,0.01817806646275093,0.004642771507698207
0.95,275265,0.034459822784362215,0.008165861393787046,0.003125165660147247

activity_651723
,counts,basic,high,low
0.05,14516,0.027668694755726125,0.028534889130106746,0.02002074046274837
0.1,29032,0.027668694755726125,0.028287983510199847,0.012817631006154287
0.15,43548,0.027668694755726125,0.03515066008338184,0.01488214995615288
0.2,58064,0.027668694755726125,0.043477792314345134,0.010733162734808451
0.25,72580,0.027668694755726125,0.036712098166127735,0.01125036138918599
0.3,87096,0.027668694755726125,0.03999642322025282,0.00823162871465887
0.35,101613,0.027668694755726125,0.03398476632573415,0.008133010055565966
0.4,116129,0.027668694755726125,0.046259988271112475,0.008164476000125641
0.45,130645,0.027668694755726125,0.06318689128437818,0.006331685014743596
0.5,145161,0.027668694755726125,0.07856624179988933,0.005216591358923699
0.55,159677,0.027668694755726125,0.05168361553330585,0.006902004310124494
0.6,174193,0.027668694755726125,0.07148991398020549,0.005951246776658233
0.65,188709,0.027668694755726125,0.04966958110208987,0.005206206887787164
0.7,203226,0.027668694755726125,0.03656192733258702,0.004802803819126166
0.75,217742,0.027668694755726125,0.04223630241097569,0.0049729400863715335
0.8,232258,0.027668694755726125,0.03491380018251353,0.004625165893591802
0.85,246774,0.027668694755726125,0.03566571347313204,0.004541272147255292
0.9,261290,0.027668694755726125,0.02704721616272556,0.00395011768719756
0.95,275806,0.027668694755726125,0.019451796530865463,0.0023778042118391984

activity_1135
,counts,basic,high,low
0.05,7699,0.1671379156341897,0.16750488817141035,0.33534099558105485
0.1,15399,0.1671379156341897,0.16717174790457295,0.16740180294512894
0.15,23099,0.1671379156341897,0.16755727876343787,0.005858685556151689
0.2,30799,0.1671379156341897,0.16708826718101039,0.0063818345467020615
0.25,38499,0.1671379156341897,0.16718402889795012,0.0020316453059877927
0.3,46198,0.1671379156341897,0.16736755860232097,0.03788241198549968
0.35,53898,0.1671379156341897,0.33386894163688813,0.08403325813763256
0.4,61598,0.1671379156341897,0.33408473773401115,0.0246258620309737
0.45,69298,0.1671379156341897,0.1673331764171425,0.04773880032164669
0.5,76998,0.1671379156341897,0.1674026506785755,0.002526787121031471
0.55,84697,0.1671379156341897,0.1674475995773637,0.001986030809564171
0.6,92397,0.1671379156341897,0.33461550731145906,0.01669932607552125
0.65,100097,0.1671379156341897,0.3342866388427218,0.00047929576196641913
0.7,107797,0.1671379156341897,0.33422182097805586,0.004022789991580469
0.75,115497,0.1671379156341897,0.1679308593300062,0.0007191883931211865
0.8,123196,0.1671379156341897,0.3353004221980867,0.0007700545468040988
0.85,130896,0.1671379156341897,0.3361566137566137,0.00035216898730410087
0.9,138596,0.1671379156341897,0.3365060122690296,0.00021823406880712573
0.95,146296,0.1671379156341897,0.16765100821259832,0.00031647992177478496

activity_602123
,counts,basic,high,low
0.05,14859,0.07351498969890219,0.061568900756794054,0.055713048028042784
0.1,29718,0.07351498969890219,0.08136476975448373,0.050206554170391784
0.15,44577,0.07351498969890219,0.08115772052277202,0.052679218603945636
0.2,59436,0.07351498969890219,0.08483794746672552,0.033449783739666936
0.25,74295,0.07351498969890219,0.07884381115501421,0.0307583762275736
0.3,89154,0.07351498969890219,0.09433513634369438,0.03825138096102797
0.35,104013,0.07351498969890219,0.08936235248400133,0.03757490460509718
0.4,118872,0.07351498969890219,0.08839521489312234,0.03135341896333267
0.45,133731,0.07351498969890219,0.08765383115577889,0.025080093417701805
0.5,148591,0.07351498969890219,0.08639677956932786,0.02262381244635522
0.55,163450,0.07351498969890219,0.09661497465585298,0.019807285748840425
0.6,178309,0.07351498969890219,0.08712985695906618,0.020552890895809
0.65,193168,0.07351498969890219,0.06296819852017665,0.021621987330353146
0.7,208027,0.07351498969890219,0.060229775867344175,0.014252338631484337
0.75,222886,0.07351498969890219,0.05476679166931481,0.015023597893178503
0.8,237745,0.07351498969890219,0.06459760219416996,0.012139007964361154
0.85,252604,0.07351498969890219,0.049523755227594154,0.010082082841839247
0.9,267463,0.07351498969890219,0.02720482877478668,0.011146883534119452
0.95,282322,0.07351498969890219,0.0041190626740007655,0.00918392523965414

activity_504803
,counts,basic,high,low
0.05,14179,0.1936270926840717,0.2132209035571773,0.13748369717758718
0.1,28359,0.1936270926840717,0.20478606455646897,0.11331756859250984
0.15,42539,0.1936270926840717,0.20693408745096734,0.09774735753928332
0.2,56719,0.1936270926840717,0.2127809427152824,0.0741110595916661
0.25,70899,0.1936270926840717,0.20775800695369845,0.0655417650290654
0.3,85078,0.1936270926840717,0.20732561440546132,0.0635874946443491
0.35,99258,0.1936270926840717,0.19161149950980524,0.06558784199961437
0.4,113438,0.1936270926840717,0.18563634056754907,0.06096085788780294
0.45,127618,0.1936270926840717,0.19892463519656492,0.06221752647481181
0.5,141798,0.1936270926840717,0.1905107328410053,0.052985781922596974
0.55,155977,0.1936270926840717,0.19397538548566184,0.0458880652948793
0.6,170157,0.1936270926840717,0.19558838350607738,0.048119356872393985
0.65,184337,0.1936270926840717,0.20112227059470467,0.04596015992997689
0.7,198517,0.1936270926840717,0.20427442269952248,0.045491985312867245
0.75,212697,0.1936270926840717,0.19891727679086663,0.0379780801306264
0.8,226876,0.1936270926840717,0.15187967293436325,0.03771835719655252
0.85,241056,0.1936270926840717,0.1221541232124864,0.03693583179171891
0.9,255236,0.1936270926840717,0.12109171304340012,0.035600960734657676
0.95,269416,0.1936270926840717,0.03655685368522611,0.03130254288307438

