activity_743266
,counts,basic,high,low
0.05,16705,0.0010171746652384377,0.0011666672234108525,0.0009777634233999015
0.1,33411,0.0010171746652384377,0.0009593061470263945,0.0010444915667490872
0.15,50117,0.0010171746652384377,0.000939839140107197,0.0009187479350227856
0.2,66823,0.0010171746652384377,0.0010909912490817543,0.0008838357094977528
0.25,83529,0.0010171746652384377,0.0010964749856342225,0.0008612666587475883
0.3,100235,0.0010171746652384377,0.0011162213021225892,0.0009851381915096248
0.35,116941,0.0010171746652384377,0.0013473153445659612,0.000880394521481325
0.4,133647,0.0010171746652384377,0.0011213543025363018,0.0009325247095193015
0.45,150353,0.0010171746652384377,0.0015132746545087562,0.0009480685713284606
0.5,167059,0.0010171746652384377,0.0011254534367413492,0.0009405433939550995
0.55,183765,0.0010171746652384377,0.0010860262474266602,0.0009135574608686768
0.6,200471,0.0010171746652384377,0.0014057200785527676,0.0008925451331667118
0.65,217177,0.0010171746652384377,0.001245067185559199,0.0008793008064647566
0.7,233883,0.0010171746652384377,0.001098623432394616,0.0009305277896187673
0.75,250589,0.0010171746652384377,0.0013034626429331737,0.0009129881114801062
0.8,267295,0.0010171746652384377,0.0010793030418209633,0.0009228237990721504
0.85,284001,0.0010171746652384377,0.0009455245366993626,0.0009261602348890313
0.9,300707,0.0010171746652384377,0.0010124436836241636,0.000923904130939242
0.95,317413,0.0010171746652384377,0.0010657283532627293,0.0008934128962392553

activity_504847
,counts,basic,high,low
0.05,16028,0.17356478678234522,0.16329840324291853,0.11487120944729645
0.1,32056,0.17356478678234522,0.15855978808257143,0.10140595048760019
0.15,48085,0.17356478678234522,0.15634271555033127,0.09662934903190443
0.2,64113,0.17356478678234522,0.16125274858004868,0.08521924829304284
0.25,80142,0.17356478678234522,0.16531771586136942,0.07641606136211698
0.3,96170,0.17356478678234522,0.17264799968095235,0.07281691157264722
0.35,112199,0.17356478678234522,0.16439690107880303,0.0715755533478748
0.4,128227,0.17356478678234522,0.16340950141786958,0.06425010621681466
0.45,144256,0.17356478678234522,0.1684491728844854,0.06238856725806742
0.5,160284,0.17356478678234522,0.1557128129768621,0.06635720315812747
0.55,176312,0.17356478678234522,0.14701040496721202,0.05894272719220888
0.6,192341,0.17356478678234522,0.13340200167822264,0.05130640718417635
0.65,208369,0.17356478678234522,0.10263891293670899,0.04601231238816596
0.7,224398,0.17356478678234522,0.0931835857673925,0.047948569601480265
