activity_743266
,counts,basic,high,low
0.05,16705,0.0010171746652384377,0.0009645873061476811,0.0009583036557708872
0.1,33411,0.0010171746652384377,0.00098862125793226,0.0009067105593570403
0.15,50117,0.0010171746652384377,0.0011224771562740289,0.0009027320552762588
0.2,66823,0.0010171746652384377,0.0011059199077604687,0.0010794991027628805
0.25,83529,0.0010171746652384377,0.0009301302665308225,0.0009969463030900553
0.3,100235,0.0010171746652384377,0.0011348816699594704,0.0010351532619760383
0.35,116941,0.0010171746652384377,0.0012478163221195792,0.000947150726184865
0.4,133647,0.0010171746652384377,0.0013106528494180158,0.0008947929364207353
0.45,150353,0.0010171746652384377,0.0012081199201749498,0.0009714139214191162
0.5,167059,0.0010171746652384377,0.0011871836336930677,0.0009436393947413947
0.55,183765,0.0010171746652384377,0.0010811017121976046,0.0009527353485044395
0.6,200471,0.0010171746652384377,0.0011227597097521098,0.000970636687358945
0.65,217177,0.0010171746652384377,0.0011210050136248267,0.0009311641780041786
0.7,233883,0.0010171746652384377,0.001138221351729906,0.0009627718560587806
0.75,250589,0.0010171746652384377,0.0009693654660519335,0.0009437748906869072
0.8,267295,0.0010171746652384377,0.0011036828425841764,0.0009888614453548595
0.85,284001,0.0010171746652384377,0.000949306599950069,0.000978580115535364
0.9,300707,0.0010171746652384377,0.001001146123661064,0.0009349000467938381
0.95,317413,0.0010171746652384377,0.0011637079216258823,0.0009379202450303623

activity_504847
,counts,basic,high,low
0.05,16028,0.17356478678234522,0.15823892356433544,0.11270189178201506
0.1,32056,0.17356478678234522,0.1595422750802661,0.09367146994474618
0.15,48085,0.17356478678234522,0.1679341671158683,0.0858408872646316
0.2,64113,0.17356478678234522,0.1566845333641916,0.07952727138357561
0.25,80142,0.17356478678234522,0.16060102604036813,0.07758539420620172
0.3,96170,0.17356478678234522,0.15973354066402906,0.08125815878625207
0.35,112199,0.17356478678234522,0.1687716040313953,0.06752084925846522
0.4,128227,0.17356478678234522,0.16575840686978785,0.06624218987127214
0.45,144256,0.17356478678234522,0.1741971339586001,0.06076064889605466
0.5,160284,0.17356478678234522,0.1608708489861545,0.05846033053720566
0.55,176312,0.17356478678234522,0.13664359083776673,0.05122954710661451
0.6,192341,0.17356478678234522,0.1351964890906686,0.047313214288958017
0.65,208369,0.17356478678234522,0.06175317277817602,0.05001311035266045
0.7,224398,0.17356478678234522,0.05152279541843804,0.046486616089842156
0.75,240426,0.17356478678234522,0.03924056316574534,0.04689986771837697
0.8,256455,0.17356478678234522,0.017448063930336398,0.03976646176920406
0.85,272483,0.17356478678234522,0.010552756512120435,0.0336613598475153
0.9,288512,0.17356478678234522,0.008480488950077684,0.03519272434534622
0.95,304540,0.17356478678234522,0.007326571865492863,0.025887065383525372

activity_1487
,counts,basic,high,low
0.05,6089,0.0005963065918941417,0.00047981876120467836,0.00023219933218423985
0.1,12178,0.0005963065918941417,0.0004965755728995307,0.00025297242600556537
0.15,18267,0.0005963065918941417,0.000624885245395645,0.0001933439556259093
0.2,24356,0.0005963065918941417,0.0003577682082944977,0.00017622866707898838
0.25,30445,0.0005963065918941417,0.0004227150126189282,0.0001827626307190754
0.3,36534,0.0005963065918941417,0.0001870117511430925,0.0002598866950829715
0.35,42624,0.0005963065918941417,0.000227210302593549,0.00018250927335368964
0.4,48713,0.0005963065918941417,0.00016816508245520907,0.00029237901019022497
0.45,54802,0.0005963065918941417,0.00019339600307271117,0.00014948922040087435
0.5,60891,0.0005963065918941417,0.0003223533352278836,0.0005875672181523406
0.55,66980,0.0005963065918941417,0.0004849875848034525,0.0004227437759892258
0.6,73069,0.0005963065918941417,0.0003456770927519919,0.0004926417201808046
0.65,79158,0.0005963065918941417,0.00020653252975229782,0.0010826732868345352
0.7,85248,0.0005963065918941417,0.0002968240879839812,0.0005297713660063977
0.75,91337,0.0005963065918941417,0.0005067147859215936,0.00048400160381343254
0.8,97426,0.0005963065918941417,0.0003352933116944518,0.000436771065789854
0.85,103515,0.0005963065918941417,0.00035371653263930155,0.00044303228245826836
0.9,109604,0.0005963065918941417,0.00047975472856268266,0.0008288990066483673
0.95,115693,0.0005963065918941417,0.0002585446527012128,0.00019161350937051873

activity_504891
,counts,basic,high,low
0.05,15259,0.012114142139267767,0.015892094017094016,0.0009571318619200761
0.1,30519,0.012114142139267767,0.017407464678223915,0.0008392891717385997
0.15,45778,0.012114142139267767,0.012085659155123699,0.0010804737220358792
0.2,61038,0.012114142139267767,0.02955573245710608,0.00042122698512820614
0.25,76297,0.012114142139267767,0.012171998676541701,0.0007525196703559672
0.3,91557,0.012114142139267767,0.015376740376740377,0.00020115401434475235
0.35,106816,0.012114142139267767,0.014098312972658521,0.00021437797985470985
0.4,122076,0.012114142139267767,0.015198259413656974,0.00024577140886689123
0.45,137335,0.012114142139267767,0.04550094270782806,0.0003718752403069233
0.5,152595,0.012114142139267767,0.01681713311264921,8.156525356447353e-05
0.55,167855,0.012114142139267767,0.026378777631910464,0.00019387048392098007
0.6,183114,0.012114142139267767,0.12510036130068244,0.0005203941049550377
0.65,198374,0.012114142139267767,0.05563061935978915,0.00057835477583791
0.7,213633,0.012114142139267767,0.12507617306520413,0.0010116562186268502
0.75,228893,0.012114142139267767,0.05005701254275941,0.0003522579658561516
0.8,244152,0.012114142139267767,0.1250466875204258,0.00020135032121542106
0.85,259412,0.012114142139267767,0.16671446324443168,0.0008507553002125078
0.9,274671,0.012114142139267767,0.07148346219594436,0.00016500639859391578
0.95,289931,0.012114142139267767,0.050044770773638975,0.0003887341558803948

activity_1012
,counts,basic,high,low
0.05,7700,0.28459114312056494,0.2761756031839615,0.17251442564834962
0.1,15400,0.28459114312056494,0.2925910310782133,0.11088827888834372
0.15,23100,0.28459114312056494,0.28116974916847104,0.11603132244362004
0.2,30800,0.28459114312056494,0.2717139201711261,0.07757891646631267
0.25,38500,0.28459114312056494,0.2809960093615157,0.06556863838782617
0.3,46200,0.28459114312056494,0.2521496980758969,0.05208636570131835
0.35,53901,0.28459114312056494,0.27812468808125074,0.054852477469304065
0.4,61601,0.28459114312056494,0.27867286112927686,0.05707294841024907
0.45,69301,0.28459114312056494,0.2513865790946977,0.04535378463260495
0.5,77001,0.28459114312056494,0.27803969995447964,0.03911698540844252
0.55,84701,0.28459114312056494,0.29559420949219467,0.025603688077681697
0.6,92401,0.28459114312056494,0.29701624979694535,0.024502461343501723
0.65,100101,0.28459114312056494,0.29593241096808015,0.018237871077180133
0.7,107802,0.28459114312056494,0.26926101088583176,0.01999454761279883
0.75,115502,0.28459114312056494,0.32321420030914927,0.018097569888495025
