activity_743266
,counts,basic,high,low
0.05,16705,0.0010171746652384377,0.0009095926881886591,0.0009333331670480088
0.1,33411,0.0010171746652384377,0.0009511024320780369,0.0009126676386275381
0.15,50117,0.0010171746652384377,0.0011003450960772757,0.0009157398729057096
0.2,66823,0.0010171746652384377,0.0010641194468325825,0.0008465484106617401
0.25,83529,0.0010171746652384377,0.0009274276890843651,0.0008810593740903365
0.3,100235,0.0010171746652384377,0.0009971323770041956,0.000885632090178774
0.35,116941,0.0010171746652384377,0.0011064249853812518,0.0008906052712128414
0.4,133647,0.0010171746652384377,0.0013381533213247777,0.0008960513268772218
0.45,150353,0.0010171746652384377,0.0010490343649376633,0.0008673824084927436
0.5,167059,0.0010171746652384377,0.001396394359316956,0.0009062844436746756
0.55,183765,0.0010171746652384377,0.001133619064519655,0.0008944238439556648
0.6,200471,0.0010171746652384377,0.004988712267465073,0.0009004986233081333
0.65,217177,0.0010171746652384377,0.0009913629592316166,0.0009654029134137905
0.7,233883,0.0010171746652384377,0.0012015073027969354,0.0009111638836335782
0.75,250589,0.0010171746652384377,0.0013453888171392088,0.0009089498271685996
0.8,267295,0.0010171746652384377,0.0012420966618488954,0.0009292821586256689
0.85,284001,0.0010171746652384377,0.0014300031229497229,0.0009151969751696057
0.9,300707,0.0010171746652384377,0.0014528446826292502,0.0009419926836877581
0.95,317413,0.0010171746652384377,0.0011882633404781493,0.0009632353858510652

activity_504847
,counts,basic,high,low
0.05,16028,0.17356478678234522,0.15884096456062108,0.10707817837870047
0.1,32056,0.17356478678234522,0.15484239482585424,0.09004855618586907
0.15,48085,0.17356478678234522,0.15335828413368346,0.08583557681805612
0.2,64113,0.17356478678234522,0.15759459157134967,0.08462733622105464
0.25,80142,0.17356478678234522,0.17637725833661358,0.0759535621685345
0.3,96170,0.17356478678234522,0.18112459749519674,0.06884914827208868
0.35,112199,0.17356478678234522,0.16772564432526973,0.0658752355496518
0.4,128227,0.17356478678234522,0.1647366461117432,0.06451643228710369
0.45,144256,0.17356478678234522,0.15971100596173482,0.05913610378896429
0.5,160284,0.17356478678234522,0.16212422475965285,0.058787076030245494
0.55,176312,0.17356478678234522,0.14217805191132832,0.05503050823201386
0.6,192341,0.17356478678234522,0.12458998119253736,0.04811221660234248
0.65,208369,0.17356478678234522,0.10462916918495238,0.04558982022801173
0.7,224398,0.17356478678234522,0.03313046333132424,0.04031904745535285
0.75,240426,0.17356478678234522,0.030322766610348217,0.037263665943161065
0.8,256455,0.17356478678234522,0.012696120019118556,0.03632823627385527
0.85,272483,0.17356478678234522,0.010328850208442038,0.034242665492215364
0.9,288512,0.17356478678234522,0.008438639056983926,0.03368014166658768
0.95,304540,0.17356478678234522,0.00726623436984479,0.027494789858932604

activity_1487
,counts,basic,high,low
0.05,6089,0.0005963065918941417,0.0004948044859775058,0.0002536834014588953
0.1,12178,0.0005963065918941417,0.00048079399542897306,0.00022601423889705052
0.15,18267,0.0005963065918941417,0.0008289261951416596,0.0004085543177484685
0.2,24356,0.0005963065918941417,0.000544975446161217,0.0001915803501564776
0.25,30445,0.0005963065918941417,0.0005808661776207332,0.0001732442051973735
0.3,36534,0.0005963065918941417,0.00021598901861447477,0.00015070196817749878
0.35,42624,0.0005963065918941417,0.0002043286930119587,0.00017110933434140853
0.4,48713,0.0005963065918941417,0.00027277972646977633,0.0001590907899022481
0.45,54802,0.0005963065918941417,0.0007567319015649091,0.00035162074242623456
0.5,60891,0.0005963065918941417,0.0021859433312511013,0.00034906775689385987
0.55,66980,0.0005963065918941417,0.0003736162948481997,0.0002683948157756098
0.6,73069,0.0005963065918941417,0.0001703782096440159,0.00020317327870644086
0.65,79158,0.0005963065918941417,0.00037656303545669726,0.000275312148647849
0.7,85248,0.0005963065918941417,0.00034949262542169996,0.0003021506170403874
0.75,91337,0.0005963065918941417,0.00027244206635745156,0.0003166852922048718
0.8,97426,0.0005963065918941417,0.0003721614558323554,0.00018446930706286286
0.85,103515,0.0005963065918941417,0.0001588423290932936,0.00042153560405931777
0.9,109604,0.0005963065918941417,0.00020069265599808635,0.0002008943703574576
0.95,115693,0.0005963065918941417,0.00039225918382399406,0.0001994003635755764

activity_504891
,counts,basic,high,low
0.05,15259,0.012114142139267767,0.007334685264859828,0.002132034774975591
0.1,30519,0.012114142139267767,0.026454639793039945,0.0002845698596640329
0.15,45778,0.012114142139267767,0.010894839688656484,0.0001275163398539881
0.2,61038,0.012114142139267767,0.020251256281407035,0.00039258282136905094
0.25,76297,0.012114142139267767,0.011972517172733989,0.0005169445635908772
0.3,91557,0.012114142139267767,0.020930298328969907,0.0008335967692562535
0.35,106816,0.012114142139267767,0.012260468615272312,0.0002697482453574037
0.4,122076,0.012114142139267767,0.019289853425747076,0.002242103194916262
0.45,137335,0.012114142139267767,0.008729562817937792,0.000267965179804333
0.5,152595,0.012114142139267767,0.02782355693910354,0.0001081316799698344
0.55,167855,0.012114142139267767,0.026368733141621525,0.00040658331103971674
0.6,183114,0.012114142139267767,0.05561205911527981,0.0005031840750866923
0.65,198374,0.012114142139267767,0.08338698140200286,0.000513855310390692
0.7,213633,0.012114142139267767,0.02007573462587095,0.000517512883503862
0.75,228893,0.012114142139267767,0.02946736350494829,0.001724834251309289
0.8,244152,0.012114142139267767,0.06255020332346001,0.0020368407625937527
0.85,259412,0.012114142139267767,0.06254774181227919,0.0003121515960754138
0.9,274671,0.012114142139267767,0.03850563989483505,0.0038642963333472276
0.95,289931,0.012114142139267767,0.08337743476662991,0.0002825593337702861

activity_1012
,counts,basic,high,low
0.05,7700,0.28459114312056494,0.2658871909612449,0.17175437731648063
0.1,15400,0.28459114312056494,0.2900716991836513,0.13374862861295356
0.15,23100,0.28459114312056494,0.2915650076782461,0.12360575349514927
0.2,30800,0.28459114312056494,0.25223180540156687,0.0763963788311354
0.25,38500,0.28459114312056494,0.28430785451669766,0.08913160535366733
0.3,46200,0.28459114312056494,0.26701823198916785,0.07552087325468479
0.35,53901,0.28459114312056494,0.2976418179379075,0.05714866118444241
0.4,61601,0.28459114312056494,0.2782840100381845,0.057309920046049234
0.45,69301,0.28459114312056494,0.28785622559045315,0.04613069590101435
0.5,77001,0.28459114312056494,0.2611509264285106,0.04089417100418378
0.55,84701,0.28459114312056494,0.2804486735425512,0.04717890024179561
0.6,92401,0.28459114312056494,0.2887051593338215,0.06630751049736798
0.65,100101,0.28459114312056494,0.2929180854867758,0.04517016606342762
0.7,107802,0.28459114312056494,0.29487542248491133,0.0398343891799891
0.75,115502,0.28459114312056494,0.2782627181163351,0.0436668590928563
0.8,123202,0.28459114312056494,0.33343000867130895,0.018542025443386824
0.85,130902,0.28459114312056494,0.30878528670418537,0.01643520222934167
0.9,138602,0.28459114312056494,0.2797151890881531,0.025369700799148638
0.95,146302,0.28459114312056494,0.18977115966063052,0.0256816168807142

activity_651687
,counts,basic,high,low
0.05,14487,0.034459822784362215,0.03639402682301761,0.021584778431023813
0.1,28975,0.034459822784362215,0.03677138258807085,0.027211882047999816
0.15,43462,0.034459822784362215,0.047344297919083185,0.017114640451655793
0.2,57950,0.034459822784362215,0.06303082829092686,0.022134585379519314
0.25,72438,0.034459822784362215,0.04777607654077059,0.010352346483705598
0.3,86925,0.034459822784362215,0.050848725470820956,0.010931973140042291
0.35,101413,0.034459822784362215,0.04794862160806784,0.009932381501848915
0.4,115901,0.034459822784362215,0.033634489463013034,0.010272234910567437
0.45,130388,0.034459822784362215,0.03840531133837291,0.007896975612047968
0.5,144876,0.034459822784362215,0.024216620078083912,0.0072651726228754035
0.55,159364,0.034459822784362215,0.02152340274941113,0.007048678534218783
0.6,173851,0.034459822784362215,0.02478927418510957,0.0061741166510130745
0.65,188339,0.034459822784362215,0.025263528329136007,0.006809724620977344
0.7,202827,0.034459822784362215,0.0357079777818872,0.005665143372359481
0.75,217314,0.034459822784362215,0.01148340190102206,0.005922547291255385
0.8,231802,0.034459822784362215,0.0077099304819226305,0.007012274637889783
0.85,246290,0.034459822784362215,0.006359831908855545,0.006608868389228582
0.9,260777,0.034459822784362215,0.005526820167821418,0.004379860500041312
0.95,275265,0.034459822784362215,0.006662799780850673,0.003716887350214298

activity_651723
,counts,basic,high,low
0.05,14516,0.027668694755726125,0.020754503172505347,0.01559369893507261
0.1,29032,0.027668694755726125,0.03712187500286141,0.017770000718043008
0.15,43548,0.027668694755726125,0.05319879804532001,0.01137940427392383
0.2,58064,0.027668694755726125,0.04306251793324229,0.013028442806735008
